insee_com,siren_epci,usage_2021,surfaces_ha
01024,200071751,H_a,24.25
01024,200071751,O,2.25
01024,200071751,P_a,1.75
01024,200071751,P_h,496.50
01025,200071371,A_a,26.73316000
01025,200071371,A_h,372.10788000
01025,200071371,A_i,221.15834000
01025,200071371,C,2887.00
01025,200071371,C_t,304.25
01025,200071371,C_ve,6.100
01025,200071371,C_vi,1.400
01025,200071371,F_c,0.25
01025,200071371,F_f,708.50
01025,200071371,F_m,39.50
01025,200071371,F_p,54.00
01025,200071371,H_a,49.75
01025,200071371,H_n,0.25
01025,200071371,O,0.25
01025,200071371,P_a,4.75
01025,200071371,P_h,1025.25
01025,200071371,P_m,3.00
01026,200071371,A_a,2.53204875
01026,200071371,A_h,31.90387350
01026,200071371,A_i,24.81407775
01026,200071371,C,11.00
01026,200071371,C_t,1.00
01026,200071371,F_f,0.50
01026,200071371,H_a,0.50
01026,200071371,P_h,15.50
01027,240100610,A_a,17.31300400
01027,240100610,A_h,242.93396100
01027,240100610,A_i,105.25303500
01027,240100610,C,686.00
01027,240100610,C_t,57.25
01027,240100610,C_ve,0.400
01027,240100610,C_vi,1.600
01027,240100610,F_c,4.00
01027,240100610,F_f,258.00
01027,240100610,F_m,2.00
01027,240100610,F_p,9.25
01027,240100610,H_a,50.25
01027,240100610,O,3.75
01027,240100610,P_a,20.25
01027,240100610,P_h,340.25
01027,240100610,P_m,2.25
01028,200069193,A_a,6.07264000
01028,200069193,A_h,36.17160000
01028,200069193,A_i,37.75576000
01028,200069193,C,551.25
01028,200069193,C_t,61.25
01028,200069193,C_ve,0.400
01028,200069193,C_vi,1.600
01028,200069193,F_c,0.25
01028,200069193,F_f,103.25
01028,200069193,F_m,0.75
01028,200069193,F_p,0.50
01028,200069193,H_a,5.75
01028,200069193,P_a,0.25
01028,200069193,P_h,99.25
01029,200071751,A_a,23.24573300
01029,200071751,A_h,92.44842300
01029,200071751,A_i,70.80584400
01029,200071751,C,546.00
01029,200071751,C_t,74.25
01029,200071751,C_ve,0.850
01029,200071751,C_vi,0.400
01029,200071751,F_f,201.75
01029,200071751,H_a,18.50
01029,200071751,P_a,1.50
01029,200071751,P_h,389.00
01030,200042497,A_a,7.17341800
01030,200042497,A_h,13.71388950
01030,200042497,A_i,15.61272900
01030,200042497,C,15.75
01030,200042497,C_t,3.00
01030,200042497,F_f,29.75
01030,200042497,H_a,7.75
01030,200042497,P_h,4.50
01031,200042935,A_a,5.85040750
01031,200042935,A_h,72.33273625
01031,200042935,A_i,168.06685625
01031,200042935,C,24.00
01031,200042935,C_ve,0.050
01031,200042935,C_vi,0.200
01031,200042935,F_c,353.25
01031,200042935,F_f,51.25
01031,200042935,F_m,90.75
01031,200042935,H_a,2.50
01031,200042935,P_a,1.00
01031,200042935,P_h,10.25
01031,200042935,P_m,2.50
01032,240100610,A_a,15.76802200
01032,240100610,A_h,184.95468050
01032,240100610,A_i,71.02729750
01032,240100610,C,463.50
01032,240100610,C_t,100.75
01032,240100610,C_ve,0.850
01032,240100610,C_vi,3.400
01032,240100610,F_f,223.00
01032,240100610,H_a,1.25
01032,240100610,P_a,1.50
01032,240100610,P_h,264.00
01032,240100610,P_m,4.00
01033,240100891,A_a,58.02133600
01033,240100891,A_h,367.97266600
01033,240100891,A_i,535.00503700
01033,240100891,C,363.25
01033,240100891,C_t,131.25
01033,240100891,C_ve,0.050
01033,240100891,C_vi,0.200
01033,240100891,F_c,1009.25
01033,240100891,F_f,1773.50
01033,240100891,F_m,979.00
01033,240100891,H_a,60.75
01033,240100891,H_n,0.75
01033,240100891,O,1.00
01033,240100891,P_a,11.00
01033,240100891,P_h,973.50
01033,240100891,P_m,20.00
01034,200040350,A_a,46.21988000
01034,200040350,A_h,297.86288000
01034,200040350,A_i,299.91724000
01034,200040350,C,560.00
01034,200040350,C_t,83.50
01034,200040350,C_ve,0.0000000000000000000000
01034,200040350,C_vi,13.7500000000000000000000
01034,200040350,F_c,0.25
01034,200040350,F_f,592.00
01034,200040350,F_m,4.00
01034,200040350,F_p,8.75
01034,200040350,H_a,45.50
01034,200040350,O,0.25
01034,200040350,P_a,3.50
01034,200040350,P_h,291.50
01034,200040350,P_m,6.00
01035,200042935,A_a,3.29729400
01035,200042935,A_h,33.20852200
01035,200042935,A_i,24.49418400
01035,200042935,C,49.25
01035,200042935,F_c,151.00
01035,200042935,F_f,365.25
01035,200042935,F_m,880.75
01035,200042935,H_a,3.25
01035,200042935,H_n,1.00
01035,200042935,O,3.75
01035,200042935,P_a,3.00
01035,200042935,P_h,265.00
01036,200040350,A_a,7.13253600
01036,200040350,A_h,53.61746400
01036,200040350,A_i,60.75000000
01036,200040350,C,138.50
01036,200040350,C_t,63.00
01036,200040350,C_ve,4.8000000000000000000000
01036,200040350,C_vi,1.2000000000000000000000
01036,200040350,F_c,212.25
01036,200040350,F_f,699.75
01036,200040350,F_m,310.00
01036,200040350,F_p,0.75
01036,200040350,H_a,8.00
01036,200040350,P_a,12.00
01036,200040350,P_h,387.00
01036,200040350,P_m,14.00
01037,240100883,A_a,1.86032300
01037,240100883,A_h,12.19553300
01037,240100883,A_i,22.94414400
01037,240100883,C,26.50
01037,240100883,C_t,11.00
01037,240100883,C_ve,0.0000000000000000000000
01037,240100883,C_vi,3.2500000000000000000000
01037,240100883,F_c,154.50
01037,240100883,F_f,909.50
01037,240100883,F_m,18.00
01037,240100883,H_a,1.50
01037,240100883,P_a,4.75
01037,240100883,P_h,358.50
01037,240100883,P_m,11.25
01038,200071751,A_a,21.91430400
01038,200071751,A_h,85.54531450
01038,200071751,A_i,76.04019800
01038,200071751,C,739.00
01038,200071751,C_t,131.00
01038,200071751,F_c,9.00
01038,200071751,F_f,343.00
01038,200071751,F_m,0.25
01038,200071751,F_p,1.00
01038,200071751,H_a,9.25
01038,200071751,P_a,1.50
01038,200071751,P_h,410.25
01039,200040350,A_a,3.68233600
01039,200040350,A_h,21.11189200
01039,200040350,A_i,43.20577200
01039,200040350,C,186.00
01039,200040350,C_t,13.00
01039,200040350,C_ve,0.0000000000000000000000
01039,200040350,C_vi,5.2500000000000000000000
01039,200040350,F_f,642.50
01039,200040350,F_p,51.00
01039,200040350,H_a,5.50
01039,200040350,P_a,15.50
01039,200040350,P_h,28.25
01039,200040350,P_m,6.25
01040,200071751,A_a,2.54622600
01040,200071751,A_h,47.53026750
01040,200071751,A_i,29.42350650
01040,200071751,C,449.50
01040,200071751,C_t,109.00
01040,200071751,F_c,0.25
01040,200071751,F_f,188.75
01040,200071751,F_p,7.25
01040,200071751,H_a,8.75
01040,200071751,P_h,281.75
01040,200071751,P_m,0.50
01041,240100883,A_a,1.14180500
01041,240100883,A_h,25.34856500
01041,240100883,A_i,21.00963000
01041,240100883,C,34.75
01041,240100883,C_t,7.50
01041,240100883,F_f,250.75
01041,240100883,H_a,1.25
01041,240100883,P_a,1.75
01041,240100883,P_h,2.00
01042,200070555,A_a,3.54240400
01042,200070555,A_h,25.05000000
01042,200070555,A_i,13.15759600
01042,200070555,C,165.00
01042,200070555,C_t,5.75
01042,200070555,F_f,21.25
01042,200070555,F_p,1.75
01042,200070555,H_a,0.50
01042,200070555,P_h,41.75
01043,240100800,A_a,18.90941000
01043,240100800,A_h,151.55793250
01043,240100800,A_i,252.03223500
01043,240100800,C,403.00
01043,240100800,C_t,99.75
01043,240100800,C_ve,0.050
01043,240100800,C_vi,0.200
01043,240100800,F_f,116.25
01043,240100800,H_a,9.00
01043,240100800,O,1.00
01043,240100800,P_a,5.25
01043,240100800,P_h,10.75
01043,240100800,P_m,0.25
01044,240100891,A_a,1.50772050
01044,240100891,A_h,28.94843250
01044,240100891,A_i,28.04378850
01044,240100891,C,142.75
01044,240100891,C_t,98.25
01044,240100891,F_c,10.25
01044,240100891,F_f,606.00
01044,240100891,F_m,78.25
01044,240100891,H_a,14.75
01044,240100891,H_n,0.25
01044,240100891,P_a,4.00
01044,240100891,P_h,390.25
01045,200069193,A_a,9.81599125
01045,200069193,A_h,22.15607875
01045,200069193,A_i,23.27793000
01045,200069193,C,602.25
01045,200069193,C_t,130.50
01045,200069193,F_f,238.50
01045,200069193,H_a,449.75
01045,200069193,H_n,2.75
01045,200069193,P_a,14.00
01045,200069193,P_h,82.75
01045,200069193,P_m,1.50
01046,200070555,A_a,8.81671075
01046,200070555,A_h,73.12644725
01046,200070555,A_i,50.30684200
01046,200070555,C,538.50
01046,200070555,C_t,60.50
01046,200070555,C_ve,0.200
01046,200070555,C_vi,0.800
01046,200070555,F_f,54.50
01046,200070555,F_p,2.25
01046,200070555,H_a,8.75
01046,200070555,P_a,0.25
01046,200070555,P_h,358.75
01047,240100883,A_a,2.41102400
01047,240100883,A_h,78.83832000
01047,240100883,A_i,94.75065600
01047,240100883,C,430.50
01047,240100883,C_t,42.75
01047,240100883,F_c,23.25
01047,240100883,F_f,213.00
01047,240100883,F_m,15.75
01047,240100883,F_p,1.50
01047,240100883,H_a,19.00
01047,240100883,P_a,0.75
01047,240100883,P_h,15.75
01047,240100883,P_m,5.00
01049,240100610,A_a,22.52620175
01049,240100610,A_h,129.52644250
01049,240100610,A_i,195.69735575
01049,240100610,C,405.75
01049,240100610,C_t,29.00
01049,240100610,C_ve,0.200
01049,240100610,C_vi,0.800
01049,240100610,F_f,145.75
01049,240100610,H_a,6.75
01049,240100610,P_a,3.75
01049,240100610,P_h,1.75
01049,240100610,P_m,1.75
01050,200071371,A_a,4.07554100
01050,200071371,A_h,41.33777050
01050,200071371,A_i,20.08668850
01050,200071371,C,415.25
01050,200071371,C_t,26.75
01050,200071371,C_ve,0.100
01050,200071371,C_vi,0.400
01050,200071371,F_f,154.25
01050,200071371,F_m,0.50
01050,200071371,F_p,2.75
01050,200071371,H_a,7.25
01050,200071371,P_a,0.50
01050,200071371,P_h,273.75
01051,200042935,A_a,4.59072900
01051,200042935,A_h,5.98789125
01051,200042935,A_i,14.17137975
01051,200042935,C,17.50
01051,200042935,F_c,10.50
01051,200042935,F_f,313.00
01051,200042935,F_m,4.50
01051,200042935,H_a,24.25
01051,200042935,O,0.25
01051,200042935,P_a,1.50
01051,200042935,P_h,84.75
01051,200042935,P_m,15.50
01052,200069193,A_a,7.42410750
01052,200069193,A_h,31.55251650
01052,200069193,A_i,40.52337600
01052,200069193,C,883.50
01052,200069193,C_t,288.50
01052,200069193,C_ve,0.050
01052,200069193,C_vi,0.200
01052,200069193,F_f,362.50
01052,200069193,F_m,0.25
01052,200069193,F_p,14.25
01052,200069193,H_a,623.75
01052,200069193,O,0.25
01052,200069193,P_a,5.25
01052,200069193,P_h,360.00
01052,200069193,P_m,1.50
01053,200071751,A_a,65.84489200
01053,200071751,A_h,487.35102700
01053,200071751,A_i,995.80408100
01053,200071751,C,225.25
01053,200071751,C_t,48.50
01053,200071751,C_ve,0.150
01053,200071751,C_vi,0.600
01053,200071751,F_c,88.75
01053,200071751,F_f,306.50
01053,200071751,F_m,16.00
01053,200071751,H_a,42.25
01053,200071751,O,0.25
01053,200071751,P_a,7.50
01053,200071751,P_h,117.00
01054,240100883,A_a,2.88644625
01054,240100883,A_h,44.60915700
01054,240100883,A_i,58.25429100
01054,240100883,C,602.25
01054,240100883,C_t,71.25
01054,240100883,C_ve,0.400
01054,240100883,C_vi,1.600
01054,240100883,F_f,87.50
01054,240100883,H_a,0.75
01054,240100883,P_a,1.00
01054,240100883,P_h,31.75
01056,200029999,A_a,1.57031250
01056,200029999,A_h,15.70312500
01056,200029999,A_i,32.97656250
01056,200029999,C,87.50
01056,200029999,C_t,9.25
01056,200029999,C_ve,0.0000000000000000000000
01056,200029999,C_vi,44.0000000000000000000000
01056,200029999,F_c,18.50
01056,200029999,F_f,1160.50
01056,200029999,F_m,21.00
01056,200029999,H_a,3.50
01056,200029999,H_n,0.25
01056,200029999,O,0.25
01056,200029999,P_a,10.75
01056,200029999,P_h,263.75
01056,200029999,P_m,5.50
01057,200071371,A_a,1.53060000
01057,200071371,A_h,41.07142500
01057,200071371,A_i,32.39797500
01057,200071371,C,174.25
01057,200071371,C_t,11.75
01057,200071371,C_ve,1.50
01057,200071371,F_f,180.75
01057,200071371,F_p,31.50
01057,200071371,H_a,39.75
01057,200071371,P_a,3.25
01057,200071371,P_h,247.00
01057,200071371,P_m,4.00
01058,200040350,A_a,10.45984500
01058,200040350,A_h,100.83338375
01058,200040350,A_i,39.95677125
01058,200040350,C,217.25
01058,200040350,C_t,10.25
01058,200040350,C_ve,0.100
01058,200040350,C_vi,0.400
01058,200040350,F_c,1.25
01058,200040350,F_f,475.25
01058,200040350,F_m,4.00
01058,200040350,F_p,50.00
01058,200040350,H_a,141.00
01058,200040350,H_n,0.25
01058,200040350,O,0.75
01058,200040350,P_a,7.00
01058,200040350,P_h,61.50
01058,200040350,P_m,4.50
01059,200040350,A_a,2.44159500
01059,200040350,A_h,6.88085000
01059,200040350,A_i,14.42757875
01059,200040350,C,79.25
01059,200040350,C_t,61.00
01059,200040350,C_ve,0.400
01059,200040350,C_vi,1.600
01059,200040350,F_c,293.00
01059,200040350,F_f,54.50
01059,200040350,F_m,211.75
01059,200040350,H_a,2.25
01059,200040350,P_a,1.25
01059,200040350,P_h,266.75
01059,200040350,P_m,0.25
01060,200042935,A_a,4.27010100
01060,200042935,A_h,36.56266200
01060,200042935,A_i,42.16723700
01060,200042935,C,105.25
01060,200042935,C_ve,1.500
01060,200042935,C_vi,6.000
01060,200042935,F_c,786.75
01060,200042935,F_f,199.75
01060,200042935,F_m,498.50
01060,200042935,H_a,14.25
01060,200042935,O,1.25
01060,200042935,P_a,51.25
01060,200042935,P_h,656.50
01061,200040350,A_a,11.33116650
01061,200040350,A_h,83.59928100
01061,200040350,A_i,44.56955250
01061,200040350,C,184.50
01061,200040350,C_t,38.50
01061,200040350,C_ve,0.200
01061,200040350,C_vi,0.800
01061,200040350,F_c,2.75
01061,200040350,F_f,159.75
01061,200040350,H_a,25.25
01061,200040350,O,1.00
01061,200040350,P_a,2.00
01061,200040350,P_h,135.75
01062,240100610,A_a,0.79290900
01062,240100610,A_h,41.49627300
01062,240100610,A_i,45.46081800
01062,240100610,C,365.00
01062,240100610,C_t,65.25
01062,240100610,F_f,191.25
01062,240100610,H_a,1.00
01062,240100610,P_a,0.25
01062,240100610,P_h,56.50
01063,200042935,A_a,0.00000000
01063,200042935,A_h,39.97614300
01063,200042935,A_i,53.02385700
01063,200042935,C,38.25
01063,200042935,C_t,12.50
01063,200042935,F_c,98.75
01063,200042935,F_f,51.50
01063,200042935,F_m,59.75
01063,200042935,H_a,5.25
01063,200042935,P_a,10.50
01063,200042935,P_h,79.50
01064,240100883,A_a,5.89442700
01064,240100883,A_h,64.30228700
01064,240100883,A_i,68.05328600
01064,240100883,C,219.75
01064,240100883,C_t,28.50
01064,240100883,C_ve,0.0000000000000000000000
01064,240100883,C_vi,24.2500000000000000000000
01064,240100883,F_f,619.00
01064,240100883,F_m,37.25
01064,240100883,H_a,64.00
01064,240100883,H_n,0.25
01064,240100883,P_a,9.00
01064,240100883,P_h,90.00
01064,240100883,P_m,0.25
01065,200071751,A_a,15.38871750
01065,200071751,A_h,100.55676750
01065,200071751,A_i,61.55451500
01065,200071751,C,432.00
01065,200071751,C_t,124.25
01065,200071751,F_c,1.00
01065,200071751,F_f,122.50
01065,200071751,F_p,11.25
01065,200071751,H_a,27.25
01065,200071751,O,10.25
01065,200071751,P_a,0.50
01065,200071751,P_h,117.75
01066,200040350,A_a,3.26057875
01066,200040350,A_h,5.37036500
01066,200040350,A_i,27.61905625
01066,200040350,C,35.75
01066,200040350,C_t,18.75
01066,200040350,C_ve,0.050
01066,200040350,C_vi,0.200
01066,200040350,F_c,1.75
01066,200040350,F_f,916.00
01066,200040350,F_m,2.50
01066,200040350,H_a,11.50
01066,200040350,O,1.75
01066,200040350,P_a,1.75
01066,200040350,P_h,70.25
01066,200040350,P_m,5.00
01067,200042935,A_a,4.76821800
01067,200042935,A_h,25.88445825
01067,200042935,A_i,41.09732375
01067,200042935,C,31.00
01067,200042935,C_ve,0.200
01067,200042935,C_vi,0.800
01067,200042935,F_c,92.25
01067,200042935,F_f,310.50
01067,200042935,F_m,275.50
01067,200042935,H_a,1.75
01067,200042935,P_a,4.50
01067,200042935,P_h,227.75
01068,200029999,A_a,2.25001875
01068,200029999,A_h,21.49998825
01068,200029999,A_i,35.49999300
01068,200029999,C,53.25
01068,200029999,C_t,1.75
01068,200029999,C_ve,0.0000000000000000000000
01068,200029999,C_vi,60.5000000000000000000000
01068,200029999,F_c,52.00
01068,200029999,F_f,802.50
01068,200029999,F_m,92.00
01068,200029999,H_a,3.00
01068,200029999,O,1.00
01068,200029999,P_a,15.75
01068,200029999,P_h,55.75
01068,200029999,P_m,10.00
01069,200071751,A_a,14.70786900
01069,200071751,A_h,75.64094400
01069,200071751,A_i,117.40097925
01069,200071751,C,461.75
01069,200071751,C_t,96.25
01069,200071751,C_ve,4.900
01069,200071751,C_vi,19.600
01069,200071751,F_c,208.75
01069,200071751,F_f,322.00
01069,200071751,F_m,51.75
01069,200071751,H_a,30.25
01069,200071751,O,11.50
01069,200071751,P_a,10.75
01069,200071751,P_h,173.25
01069,200071751,P_m,3.00
01071,240100750,A_a,4.98276100
01071,240100750,A_h,102.97518700
01071,240100750,A_i,147.54230750
01071,240100750,C,193.75
01071,240100750,C_t,35.50
01071,240100750,F_f,67.00
01071,240100750,F_p,3.25
01071,240100750,H_a,4.25
01071,240100750,P_a,1.50
01071,240100750,P_h,78.25
01071,240100750,P_m,1.50
01072,200071751,A_a,20.16120600
01072,200071751,A_h,123.18060300
01072,200071751,A_i,139.40790825
01072,200071751,C,71.50
01072,200071751,C_t,9.50
01072,200071751,C_ve,0.0000000000000000000000
01072,200071751,C_vi,3.7500000000000000000000
01072,200071751,F_c,65.50
01072,200071751,F_f,282.25
01072,200071751,F_m,50.50
01072,200071751,H_a,3.00
01072,200071751,P_a,3.75
01072,200071751,P_h,146.75
01072,200071751,P_m,4.00
01073,200040350,A_a,6.47019900
01073,200040350,A_h,68.58365975
01073,200040350,A_i,57.19614125
01073,200040350,C,422.75
01073,200040350,C_t,46.75
01073,200040350,C_ve,0.7416666666666666666175
01073,200040350,C_vi,21.5083333333333333333825
01073,200040350,F_f,778.25
01073,200040350,F_p,129.25
01073,200040350,H_a,30.25
01073,200040350,O,0.50
01073,200040350,P_a,10.50
01073,200040350,P_h,397.75
01073,200040350,P_m,16.00
01074,200069193,A_a,12.04985325
01074,200069193,A_h,90.94790225
01074,200069193,A_i,112.75224450
01074,200069193,C,1306.50
01074,200069193,C_t,306.75
01074,200069193,C_ve,0.450
01074,200069193,C_vi,0.800
01074,200069193,F_c,2.50
01074,200069193,F_f,627.25
01074,200069193,F_m,26.25
01074,200069193,F_p,7.00
01074,200069193,H_a,485.50
01074,200069193,P_a,9.50
01074,200069193,P_h,310.25
01074,200069193,P_m,1.75
01075,200070118,A_a,8.06812550
01075,200070118,A_h,74.69534400
01075,200070118,A_i,75.73653050
01075,200070118,C,1399.50
01075,200070118,C_t,64.50
01075,200070118,C_ve,0.100
