insee_com,siren_epci,usage_2021,surfaces_ha
21060,200072825,A_h,57.99776100
21060,200072825,A_i,63.48011100
21060,200072825,C,924.25
21060,200072825,C_t,77.75
21060,200072825,F_c,10.50
21060,200072825,F_f,219.25
21060,200072825,F_m,24.50
21060,200072825,F_p,49.75
21060,200072825,P_a,1.00
21060,200072825,P_h,13.50
21061,242101434,A_a,2.11729000
21061,242101434,A_h,3.93210300
21061,242101434,A_i,18.45060700
21061,242101434,C,648.25
21061,242101434,C_t,115.75
21061,242101434,F_c,8.00
21061,242101434,F_f,328.75
21061,242101434,F_m,26.75
21061,242101434,F_p,0.50
21061,242101434,H_a,4.25
21061,242101434,P_a,0.25
21061,242101434,P_h,303.75
21061,242101434,P_m,0.25
21062,200071207,A_a,7.92392625
21062,200071207,A_h,28.79021475
21062,200071207,A_i,24.03585900
21062,200071207,C,431.75
21062,200071207,C_t,47.00
21062,200071207,F_c,28.25
21062,200071207,F_f,332.50
21062,200071207,F_m,57.25
21062,200071207,F_p,1.25
21062,200071207,H_a,9.25
21062,200071207,P_a,0.75
21062,200071207,P_h,507.75
21063,242101434,A_a,1.16831800
21063,242101434,A_h,8.76238500
21063,242101434,A_i,19.56929700
21063,242101434,C,517.50
21063,242101434,C_t,91.75
21063,242101434,F_c,73.00
21063,242101434,F_f,568.25
21063,242101434,F_m,187.75
21063,242101434,H_a,4.00
21063,242101434,P_a,2.75
21063,242101434,P_h,78.75
21063,242101434,P_m,0.75
21064,242101491,A_a,0.42221800
21064,242101491,A_h,10.76667300
21064,242101491,A_i,7.81110900
21064,242101491,C,229.50
21064,242101491,C_t,107.25
21064,242101491,F_f,58.00
21064,242101491,F_m,2.00
21064,242101491,H_a,6.50
21064,242101491,P_h,154.00
21065,200071207,A_a,1.66102650
21065,200071207,A_h,13.08050100
21065,200071207,A_i,22.00847250
21065,200071207,C,236.75
21065,200071207,C_t,85.00
21065,200071207,F_f,358.00
21065,200071207,F_m,18.75
21065,200071207,P_a,0.50
21065,200071207,P_h,319.25
21065,200071207,P_m,0.50
21066,200071207,A_a,0.36412825
21066,200071207,A_h,5.09782900
21066,200071207,A_i,11.28804275
21066,200071207,C,251.75
21066,200071207,C_t,23.25
21066,200071207,F_f,1.25
21066,200071207,P_h,168.25
21067,200000925,A_a,5.09878000
21067,200000925,A_h,30.59262100
21067,200000925,A_i,23.30865800
21067,200000925,C,378.25
21067,200000925,C_t,9.00
21067,200000925,F_f,429.75
21067,200000925,F_m,29.00
21067,200000925,F_p,7.75
21067,200000925,H_a,5.25
21067,200000925,P_a,0.50
21067,200000925,P_h,45.00
21067,200000925,P_m,69.00
21068,200071207,A_a,0.33231375
21068,200071207,A_h,10.30183525
21068,200071207,A_i,16.61585100
21068,200071207,C,250.00
21068,200071207,C_t,28.00
21068,200071207,F_f,81.50
21068,200071207,F_m,7.25
21068,200071207,P_a,0.25
21068,200071207,P_h,340.75
21068,200071207,P_m,1.50
21069,200071017,A_a,1.65107400
21069,200071017,A_h,13.02517050
21069,200071017,A_i,10.82373000
21069,200071017,C,340.00
21069,200071017,C_t,142.75
21069,200071017,F_c,15.25
21069,200071017,F_f,216.25
21069,200071017,F_m,10.25
21069,200071017,F_p,1.50
21069,200071017,H_a,6.00
21069,200071017,P_a,0.25
21069,200071017,P_h,689.50
21070,200070894,A_a,0.97340750
21070,200070894,A_h,7.46277050
21070,200070894,A_i,6.81383725
21070,200070894,C,85.50
21070,200070894,C_t,2.25
21070,200070894,C_ve,0.0000000000000000000000
21070,200070894,C_vi,36.0000000000000000000000
21070,200070894,F_c,6.00
21070,200070894,F_f,355.50
21070,200070894,F_m,19.50
21070,200070894,P_a,0.50
21070,200070894,P_m,2.00
21071,200072825,A_a,11.79529500
21071,200072825,A_h,39.53016500
21071,200072825,A_i,43.67454000
21071,200072825,C,1372.00
21071,200072825,C_t,91.75
21071,200072825,F_c,9.25
21071,200072825,F_f,631.25
21071,200072825,F_m,34.50
21071,200072825,F_p,3.00
21071,200072825,H_a,9.00
21071,200072825,P_a,1.00
21071,200072825,P_h,96.00
21072,200072825,A_a,1.13505225
21072,200072825,A_h,9.76149675
21072,200072825,A_i,8.85345100
21072,200072825,C,60.75
21072,200072825,C_t,20.25
21072,200072825,C_ve,0.25
21072,200072825,F_f,5.25
21072,200072825,H_a,2.75
21072,200072825,P_h,2.75
21073,200071017,A_a,0.66909075
21073,200071017,A_h,18.46680150
21073,200071017,A_i,13.11410775
21073,200071017,C,204.25
21073,200071017,C_t,25.50
21073,200071017,F_f,175.00
21073,200071017,F_m,56.00
21073,200071017,H_a,9.25
21073,200071017,P_a,0.75
21073,200071017,P_h,332.50
21073,200071017,P_m,1.00
21074,200070902,A_a,1.10810700
21074,200070902,A_h,14.40539100
21074,200070902,A_i,15.23647125
21074,200070902,C,91.50
21074,200070902,C_t,26.75
21074,200070902,F_f,76.50
21074,200070902,F_m,9.25
21074,200070902,F_p,1.25
21074,200070902,P_a,0.25
21074,200070902,P_h,151.50
21075,242101434,A_a,1.55048325
21075,242101434,A_h,10.54326675
21075,242101434,A_i,20.15625000
21075,242101434,C,470.00
21075,242101434,C_t,225.50
21075,242101434,C_ve,0.650
21075,242101434,C_vi,2.600
21075,242101434,F_c,125.75
21075,242101434,F_f,1088.25
21075,242101434,F_m,160.00
21075,242101434,H_a,3.50
21075,242101434,P_a,2.75
21075,242101434,P_h,113.00
21075,242101434,P_m,0.75
21076,200070902,A_a,2.49047850
21076,200070902,A_h,36.80433525
21076,200070902,A_i,40.95518625
21076,200070902,C,1268.75
21076,200070902,C_t,50.75
21076,200070902,F_f,322.75
21076,200070902,F_m,33.25
21076,200070902,F_p,16.50
21076,200070902,H_a,2.50
21076,200070902,P_a,1.25
21076,200070902,P_h,4.00
21076,200070902,P_m,0.50
21077,242101434,A_a,0.84956800
21077,242101434,A_h,10.76105600
21077,242101434,A_i,20.38937600
21077,242101434,C,982.50
21077,242101434,C_t,129.00
21077,242101434,C_vi,31.00
21077,242101434,F_c,32.75
21077,242101434,F_f,625.50
21077,242101434,F_m,88.50
21077,242101434,P_a,1.00
21077,242101434,P_h,74.50
21077,242101434,P_m,2.00
21078,242101434,A_a,0.00000000
21078,242101434,A_h,5.07986325
21078,242101434,A_i,14.17013675
21078,242101434,C,604.50
21078,242101434,C_t,16.75
21078,242101434,C_ve,0.50
21078,242101434,F_c,12.50
21078,242101434,F_f,137.50
21078,242101434,F_m,31.75
21078,242101434,P_a,0.25
21078,242101434,P_h,18.25
21078,242101434,P_m,1.00
21079,200072825,A_a,1.07268300
21079,200072825,A_h,8.58140250
21079,200072825,A_i,21.09594525
21079,200072825,C,510.00
21079,200072825,C_t,41.50
21079,200072825,F_f,96.25
21079,200072825,F_m,5.00
21079,200072825,F_p,3.50
21079,200072825,H_a,7.75
21079,200072825,P_h,65.00
21080,200039055,A_a,4.50286600
21080,200039055,A_h,37.44505400
21080,200039055,A_i,40.05199800
21080,200039055,C,147.50
21080,200039055,C_t,42.25
21080,200039055,C_ve,0.25
21080,200039055,F_c,29.00
21080,200039055,F_f,604.25
21080,200039055,F_m,29.00
21080,200039055,F_p,3.25
21080,200039055,H_a,0.75
21080,200039055,P_a,1.75
21080,200039055,P_h,389.75
21080,200039055,P_m,0.25
21081,200039055,A_a,2.90421300
21081,200039055,A_h,13.46496700
21081,200039055,A_i,11.88084825
21081,200039055,C,205.50
21081,200039055,C_t,18.25
21081,200039055,F_c,1.00
21081,200039055,F_f,348.50
21081,200039055,F_m,13.25
21081,200039055,F_p,2.75
21081,200039055,H_a,0.50
21081,200039055,P_a,0.50
21081,200039055,P_h,170.50
21081,200039055,P_m,44.50
21082,200071207,A_a,1.06557750
21082,200071207,A_h,6.92623750
21082,200071207,A_i,8.25820125
21082,200071207,C,165.00
21082,200071207,C_t,36.75
21082,200071207,F_f,146.75
21082,200071207,F_m,9.25
21082,200071207,P_h,298.00
21082,200071207,P_m,4.00
21083,200071173,A_a,0.70455250
21083,200071173,A_h,15.03031125
21083,200071173,A_i,23.01513625
21083,200071173,C,205.25
21083,200071173,C_t,55.00
21083,200071173,F_c,96.50
21083,200071173,F_f,738.50
21083,200071173,F_m,152.50
21083,200071173,H_a,3.75
21083,200071173,P_a,1.25
21083,200071173,P_h,538.75
21083,200071173,P_m,2.50
21084,242101459,A_a,2.56793625
21084,242101459,A_h,11.00543625
21084,242101459,A_i,20.17662750
21084,242101459,C,440.00
21084,242101459,C_t,341.75
21084,242101459,F_c,12.25
21084,242101459,F_f,646.75
21084,242101459,F_m,94.50
21084,242101459,H_a,3.75
21084,242101459,P_a,0.75
21084,242101459,P_h,70.25
21084,242101459,P_m,1.50
21085,200039063,A_a,4.04894700
21085,200039063,A_h,17.54543700
21085,200039063,A_i,26.65561600
21085,200039063,C,762.00
21085,200039063,C_t,191.00
21085,200039063,F_c,2.25
21085,200039063,F_f,526.25
21085,200039063,F_m,53.50
21085,200039063,P_a,1.50
21085,200039063,P_h,90.50
21085,200039063,P_m,0.25
21086,200006682,A_a,10.44741250
21086,200006682,A_h,60.01224250
21086,200006682,A_i,59.04034500
21086,200006682,C,405.25
21086,200006682,C_t,8.75
21086,200006682,C_ve,2.50
21086,200006682,C_vi,6.00
21086,200006682,F_f,96.25
21086,200006682,F_m,15.00
21086,200006682,H_a,7.75
21086,200006682,P_h,51.00
21086,200006682,P_m,0.25
21087,200071207,A_a,11.96693025
21087,200071207,A_h,48.80611200
21087,200071207,A_i,61.47695775
21087,200071207,C,197.50
21087,200071207,C_t,74.00
21087,200071207,F_c,94.50
21087,200071207,F_f,1445.50
21087,200071207,F_m,290.50
21087,200071207,H_a,6.50
21087,200071207,P_a,4.25
21087,200071207,P_h,568.75
21087,200071207,P_m,3.75
21088,200070894,A_a,2.39646600
21088,200070894,A_h,18.69228900
21088,200070894,A_i,19.41124500
21088,200070894,C,259.75
21088,200070894,C_t,19.50
21088,200070894,C_ve,0.0000000000000000000000
21088,200070894,C_vi,17.7500000000000000000000
21088,200070894,F_f,350.50
21088,200070894,F_m,7.25
21088,200070894,F_p,1.50
21088,200070894,H_a,17.00
21088,200070894,P_a,0.25
21088,200070894,P_h,36.50
21088,200070894,P_m,11.25
21089,242101509,A_a,2.89125000
21089,242101509,A_h,36.30125000
21089,242101509,A_i,25.05750000
21089,242101509,C,595.50
21089,242101509,C_t,18.00
21089,242101509,C_ve,39.25
21089,242101509,C_vi,0.25
21089,242101509,F_f,297.00
21089,242101509,F_m,17.50
21089,242101509,F_p,2.00
21089,242101509,H_a,27.25
21089,242101509,P_a,0.50
21089,242101509,P_h,18.50
21089,242101509,P_m,8.50
21090,242101434,A_a,1.15671850
21090,242101434,A_h,5.32090200
21090,242101434,A_i,9.02239500
21090,242101434,C,331.25
21090,242101434,C_t,27.25
21090,242101434,F_c,11.75
21090,242101434,F_f,267.75
21090,242101434,F_m,67.00
21090,242101434,H_a,1.50
21090,242101434,P_a,0.50
21090,242101434,P_h,77.00
21090,242101434,P_m,2.25
21091,200071207,A_a,4.29774875
21091,200071207,A_h,6.68539875
21091,200071207,A_i,10.26685250
21091,200071207,C,104.50
21091,200071207,C_t,20.50
21091,200071207,F_c,3.00
21091,200071207,F_f,360.75
21091,200071207,F_m,57.75
21091,200071207,H_a,4.00
21091,200071207,P_a,0.75
21091,200071207,P_h,174.25
21091,200071207,P_m,14.00
21092,200006682,A_a,3.44736325
21092,200006682,A_h,12.64035375
21092,200006682,A_i,16.66228300
21092,200006682,C,228.75
21092,200006682,C_t,54.00
21092,200006682,F_c,32.25
21092,200006682,F_f,1150.50
21092,200006682,F_m,69.50
21092,200006682,P_a,2.00
21092,200006682,P_h,110.00
21092,200006682,P_m,2.75
21093,242101434,A_a,0.41836400
21093,242101434,A_h,7.73979550
21093,242101434,A_i,12.34184050
21093,242101434,C,925.25
21093,242101434,C_t,37.75
21093,242101434,C_ve,0.0000000000000000000000
21093,242101434,C_vi,14.2500000000000000000000
21093,242101434,F_c,67.75
21093,242101434,F_f,452.75
21093,242101434,F_m,46.50
21093,242101434,P_a,0.75
21093,242101434,P_h,3.50
21093,242101434,P_m,0.25
21094,200072825,A_a,3.88947200
21094,200072825,A_h,27.22649600
21094,200072825,A_i,32.88396800
21094,200072825,C,879.50
21094,200072825,C_t,201.25
21094,200072825,F_c,58.50
21094,200072825,F_f,1676.00
21094,200072825,F_m,153.25
21094,200072825,F_p,4.00
21094,200072825,H_a,2.50
21094,200072825,P_a,5.50
21094,200072825,P_h,36.00
21094,200072825,P_m,4.25
21095,242101509,A_a,2.99999700
21095,242101509,A_h,8.57142300
21095,242101509,A_i,9.42858000
21095,242101509,C,419.00
21095,242101509,C_t,13.75
21095,242101509,F_f,231.50
21095,242101509,F_m,21.75
21095,242101509,F_p,3.25
21095,242101509,H_a,0.25
21095,242101509,P_a,0.25
21095,242101509,P_h,22.25
21096,200070910,A_a,0.81250000
21096,200070910,A_h,5.89063800
21096,200070910,A_i,19.29688800
21096,200070910,C,367.75
21096,200070910,C_t,35.25
21096,200070910,F_c,146.50
21096,200070910,F_f,216.75
21096,200070910,F_m,376.50
21096,200070910,P_a,1.25
21096,200070910,P_h,80.00
21096,200070910,P_m,1.25
21097,200071017,A_a,0.84146650
21097,200071017,A_h,3.36585450
21097,200071017,A_i,7.29267900
21097,200071017,C,168.00
21097,200071017,C_t,2.25
21097,200071017,F_f,153.50
21097,200071017,F_m,5.50
21097,200071017,F_p,2.25
21097,200071017,H_a,0.75
21097,200071017,P_a,0.25
21097,200071017,P_h,218.00
21097,200071017,P_m,0.75
21098,242101459,A_a,0.94208950
21098,242101459,A_h,14.44513200
21098,242101459,A_i,36.11283000
21098,242101459,C,388.25
21098,242101459,C_t,269.75
21098,242101459,F_c,3.50
21098,242101459,F_f,307.50
21098,242101459,F_m,14.00
21098,242101459,H_a,3.75
21098,242101459,P_a,0.50
21098,242101459,P_h,411.50
21098,242101459,P_m,11.50
21099,200006682,A_a,2.22795900
21099,200006682,A_h,17.60101800
21099,200006682,A_i,23.17098000
21099,200006682,C,233.50
21099,200006682,C_t,18.75
21099,200006682,C_ve,0.0000000000000000000000
21099,200006682,C_vi,36.2500000000000000000000
21099,200006682,F_c,39.00
21099,200006682,F_f,181.75
21099,200006682,F_m,83.00
21099,200006682,P_a,0.50
21099,200006682,P_h,54.00
21099,200006682,P_m,4.75
21100,200071017,A_a,1.08552675
21100,200071017,A_h,4.12500000
21100,200071017,A_i,3.03947325
21100,200071017,C,138.25
21100,200071017,C_t,32.75
21100,200071017,F_f,58.75
21100,200071017,F_m,26.25
21100,200071017,H_a,1.00
21100,200071017,P_h,146.75
21100,200071017,P_m,1.25
21101,200071017,A_a,5.30278200
21101,200071017,A_h,20.20100250
21101,200071017,A_i,24.74621550
21101,200071017,C,645.75
21101,200071017,C_t,47.25
21101,200071017,F_f,93.00
21101,200071017,F_m,45.50
21101,200071017,F_p,3.50
21101,200071017,H_a,7.25
21101,200071017,P_a,0.25
21101,200071017,P_h,397.50
21101,200071017,P_m,7.25
21102,200071173,A_a,1.30264200
21102,200071173,A_h,24.75000000
21102,200071173,A_i,23.44735800
21102,200071173,C,271.25
21102,200071173,C_t,36.25
21102,200071173,F_c,98.50
21102,200071173,F_f,444.00
21102,200071173,F_m,99.75
21102,200071173,H_a,2.75
21102,200071173,P_a,1.00
21102,200071173,P_h,721.75
21102,200071173,P_m,0.75
21103,242101509,A_a,18.93750000
21103,242101509,A_h,146.76562500
21103,242101509,A_i,137.29687500
21103,242101509,C,1672.75
21103,242101509,C_t,59.50
21103,242101509,F_f,394.50
21103,242101509,F_m,17.00
21103,242101509,F_p,8.00
21103,242101509,H_a,62.00
21103,242101509,P_a,1.50
21103,242101509,P_h,91.00
21103,242101509,P_m,1.75
21104,242101434,A_a,0.59804400
21104,242101434,A_h,5.08332825
21104,242101434,A_i,9.56862775
21104,242101434,C,185.75
21104,242101434,C_t,16.75
21104,242101434,F_c,7.50
21104,242101434,F_f,507.75
21104,242101434,F_m,109.75
21104,242101434,H_a,7.25
21104,242101434,P_a,2.25
21104,242101434,P_h,94.25
21104,242101434,P_m,0.25
21105,242100410,A_a,0.51251025
21105,242100410,A_h,27.67497950
21105,242100410,A_i,43.56251025
21105,242100410,C,338.50
21105,242100410,C_t,4.25
21105,242100410,F_f,252.50
21105,242100410,F_m,5.50
21105,242100410,H_a,51.75
21105,242100410,P_a,0.50
21105,242100410,P_h,5.00
21105,242100410,P_m,0.25
21106,242100410,A_a,5.33623200
21106,242100410,A_h,39.22125600
21106,242100410,A_i,78.44251200
21106,242100410,C,330.25
21106,242100410,C_t,24.50
21106,242100410,C_ve,15.75
21106,242100410,F_f,94.75
21106,242100410,F_m,0.75
21106,242100410,H_a,8.75
21106,242100410,P_h,5.00
21106,242100410,P_m,0.25
21107,200069540,A_a,7.41218025
21107,200069540,A_h,42.82595925
21107,200069540,A_i,36.51186050
21107,200069540,C,433.00
21107,200069540,C_t,48.75
21107,200069540,C_ve,0.25
21107,200069540,F_f,88.75
21107,200069540,F_m,9.75
21107,200069540,H_a,2.00
21107,200069540,H_n,0.25
21107,200069540,P_a,2.75
21107,200069540,P_h,21.00
21108,200071017,A_a,1.88311500
21108,200071017,A_h,12.42855900
21108,200071017,A_i,14.68832600
21108,200071017,C,273.25
21108,200071017,C_t,34.75
21108,200071017,F_f,23.50
21108,200071017,H_a,3.00
21108,200071017,P_h,390.75
21109,242101434,A_a,4.59627875
21109,242101434,A_h,17.23603375
21109,242101434,A_i,24.41768750
21109,242101434,C,617.75
21109,242101434,C_t,47.25
21109,242101434,C_vi,8.00
21109,242101434,F_c,35.25
21109,242101434,F_f,411.25
21109,242101434,F_m,96.50
21109,242101434,H_a,4.50
21109,242101434,P_a,1.50
21109,242101434,P_h,141.25
21110,200070894,A_a,4.45978575
21110,200070894,A_h,28.84021425
21110,200070894,A_i,49.95000000
21110,200070894,C,124.00
21110,200070894,C_t,22.50
21110,200070894,C_ve,0.0000000000000000000000
21110,200070894,C_vi,102.2500000000000000000000
21110,200070894,F_c,109.00
21110,200070894,F_f,232.25
21110,200070894,F_m,40.00
21110,200070894,H_a,7.00
21110,200070894,P_a,0.75
21110,200070894,P_m,16.25
21111,200069540,A_a,4.70386800
21111,200069540,A_h,36.24755400
21111,200069540,A_i,44.54857800
21111,200069540,C,336.75
21111,200069540,C_t,29.25
21111,200069540,F_f,111.75
21111,200069540,F_m,5.75
21111,200069540,F_p,0.50
21111,200069540,H_a,3.00
21111,200069540,O,29.50
21111,200069540,P_h,33.75
21112,242101509,A_a,3.82257300
21112,242101509,A_h,35.04033150
21112,242101509,A_i,20.38709550
21112,242101509,C,440.00
21112,242101509,C_t,21.00
21112,242101509,C_ve,3.50
21112,242101509,C_vi,1.25
21112,242101509,F_f,745.25
21112,242101509,F_m,29.25
21112,242101509,F_p,20.25
21112,242101509,H_a,3.25
21112,242101509,P_a,1.50
21112,242101509,P_h,49.00
21112,242101509,P_m,82.25
21113,200070894,A_a,4.36781500
21113,200070894,A_h,9.28161875
21113,200070894,A_i,10.10056625
21113,200070894,C,276.00
21113,200070894,C_t,11.50
21113,200070894,F_f,150.75
21113,200070894,F_m,6.25
21113,200070894,P_m,0.25
21114,242101491,A_a,4.41875000
21114,242101491,A_h,14.93956650
21114,242101491,A_i,31.14168350
21114,242101491,C,344.50
21114,242101491,C_t,34.75
21114,242101491,F_c,30.75
21114,242101491,F_f,220.75
21114,242101491,F_m,123.75
21114,242101491,H_a,9.50
21114,242101491,P_h,73.50
21114,242101491,P_m,3.00
21115,242101434,A_a,5.91300000
21115,242101434,A_h,21.90000000
21115,242101434,A_i,26.93700000
21115,242101434,C,974.50
21115,242101434,C_t,52.00
21115,242101434,F_c,196.25
21115,242101434,F_f,1091.25
21115,242101434,F_m,324.75
21115,242101434,H_a,4.00
21115,242101434,P_a,2.50
21115,242101434,P_h,36.00
21115,242101434,P_m,1.25
21116,242101434,A_a,1.80708300
21116,242101434,A_h,10.24017525
21116,242101434,A_i,26.20274175
21116,242101434,C,859.75
21116,242101434,C_t,275.50
21116,242101434,F_c,58.25
21116,242101434,F_f,1552.00
21116,242101434,F_m,424.25
21116,242101434,H_a,1.00
21116,242101434,P_a,6.50
21116,242101434,P_h,315.75
21116,242101434,P_m,1.50
21117,242101434,A_a,1.06410150
21117,242101434,A_h,5.05449250
21117,242101434,A_i,14.63140600
21117,242101434,C,360.50
21117,242101434,C_t,29.00
21117,242101434,F_f,475.50
21117,242101434,F_m,116.75
21117,242101434,F_p,1.25
21117,242101434,H_a,0.75
21117,242101434,P_a,0.50
21117,242101434,P_h,57.25
21117,242101434,P_m,1.25
21118,200070910,A_a,0.54167100
21118,200070910,A_h,4.87500000
21118,200070910,A_i,4.33332900
21118,200070910,C,308.50
21118,200070910,C_t,116.50
21118,200070910,F_c,0.25
21118,200070910,F_f,105.75
21118,200070910,F_m,37.75
21118,200070910,P_a,0.50
21118,200070910,P_h,91.75
21118,200070910,P_m,0.50
21119,200070910,A_a,0.66071825
21119,200070910,A_h,2.31250000
21119,200070910,A_i,6.27678175
21119,200070910,C,316.00
21119,200070910,C_t,62.75
21119,200070910,F_c,1.25
21119,200070910,F_f,123.00
21119,200070910,F_m,44.00
21119,200070910,P_h,78.50
21119,200070910,P_m,0.25
21120,200071207,A_a,10.57500000
21120,200071207,A_h,17.23334900
21120,200071207,A_i,19.19165100
21120,200071207,C,288.75
21120,200071207,C_t,79.25
21120,200071207,C_ve,5.500
21120,200071207,C_vi,1.000
21120,200071207,F_c,69.25
21120,200071207,F_f,1022.00
21120,200071207,F_m,127.00
21120,200071207,H_a,6.75
21120,200071207,P_a,1.75
21120,200071207,P_h,412.75
21120,200071207,P_m,2.00
21121,200039055,A_a,2.61804750
21121,200039055,A_h,11.47917150
21121,200039055,A_i,7.65278100
21121,200039055,C,147.25
21121,200039055,C_t,41.75
21121,200039055,F_c,27.25
21121,200039055,F_f,567.75
21121,200039055,F_m,15.25
21121,200039055,F_p,0.50
21121,200039055,P_a,1.50
21121,200039055,P_h,325.00
21121,200039055,P_m,2.75
21122,242101459,A_a,6.22439575
21122,242101459,A_h,25.37630450
21122,242101459,A_i,36.14929975
21122,242101459,C,1509.75
21122,242101459,C_t,593.50
21122,242101459,C_ve,0.450
21122,242101459,C_vi,1.800
21122,242101459,F_c,13.25
21122,242101459,F_f,409.75
21122,242101459,F_m,102.25
21122,242101459,H_a,1.25
21122,242101459,P_a,10.75
21122,242101459,P_h,258.75
21122,242101459,P_m,2.50
21123,242101434,A_a,0.98957700
21123,242101434,A_h,3.95833650
21123,242101434,A_i,9.30208650
21123,242101434,C,275.25
21123,242101434,C_t,93.00
21123,242101434,F_c,15.75
21123,242101434,F_f,634.50
21123,242101434,F_m,88.75
21123,242101434,H_a,0.25
21123,242101434,P_a,1.00
21123,242101434,P_h,59.50
21123,242101434,P_m,2.50
21124,200071173,A_a,6.54187400
21124,200071173,A_h,14.88838450
21124,200071173,A_i,27.06979000
21124,200071173,C,252.50
21124,200071173,C_t,51.75
21124,200071173,F_c,3.75
21124,200071173,F_f,93.75
21124,200071173,F_m,56.50
21124,200071173,H_a,1.25
21124,200071173,P_a,0.25
21124,200071173,P_h,699.75
21125,242101434,A_a,1.73515600
21125,242101434,A_h,11.27855200
21125,242101434,A_i,24.98629200
21125,242101434,C,871.50
21125,242101434,C_t,94.50
21125,242101434,F_c,24.25
21125,242101434,F_f,254.50
21125,242101434,F_m,99.75
21125,242101434,H_a,0.25
21125,242101434,P_h,2.75
21125,242101434,P_m,0.25
21126,200000925,A_a,0.55346750
21126,200000925,A_h,43.17281875
21126,200000925,A_i,23.52364650
21126,200000925,C,651.25
21126,200000925,C_t,34.50
21126,200000925,F_f,259.00
21126,200000925,F_m,64.75
21126,200000925,F_p,17.00
21126,200000925,H_a,18.00
21126,200000925,P_a,1.00
21126,200000925,P_h,40.00
21126,200000925,P_m,2.00
21127,242100154,A_a,1.52370675
21127,242100154,A_h,47.99760525
21127,242100154,A_i,30.72860775
21127,242100154,C,1342.00
21127,242100154,C_t,220.50
21127,242100154,F_c,4.75
21127,242100154,F_f,783.50
21127,242100154,F_m,62.50
21127,242100154,H_a,0.25
21127,242100154,P_a,2.50
21127,242100154,P_h,7.00
21127,242100154,P_m,0.25
21128,200071207,A_a,9.72766700
21128,200071207,A_h,91.65677000
21128,200071207,A_i,29.61556300
21128,200071207,C,598.50
21128,200071207,C_t,52.25
21128,200071207,F_f,419.50
21128,200071207,F_m,9.00
21128,200071207,H_a,6.00
21128,200071207,P_a,0.75
21128,200071207,P_h,657.25
21128,200071207,P_m,0.50
21129,242101434,A_a,0.24999800
21129,242101434,A_h,3.74999450
21129,242101434,A_i,8.24999525
21129,242101434,C,386.75
21129,242101434,C_t,69.75
21129,242101434,F_c,48.75
21129,242101434,F_f,345.50
21129,242101434,F_m,73.00
21129,242101434,P_a,0.75
21129,242101434,P_h,36.25
21129,242101434,P_m,1.00
21130,200000925,A_a,0.00000000
21130,200000925,A_h,13.88348500
21130,200000925,A_i,13.61651500
21130,200000925,C,318.50
21130,200000925,C_t,7.25
21130,200000925,F_f,191.75
21130,200000925,F_m,17.50
21130,200000925,P_a,1.50
21130,200000925,P_h,25.50
21130,200000925,P_m,29.75
21131,242101509,A_a,4.19051125
21131,242101509,A_h,29.73266875
21131,242101509,A_i,32.32682000
21131,242101509,C,583.50
21131,242101509,C_t,15.25
21131,242101509,F_f,234.75
21131,242101509,F_m,16.75
21131,242101509,H_a,9.75
21131,242101509,P_h,93.50
21131,242101509,P_m,0.25
21132,200070894,A_a,2.58681600
21132,200070894,A_h,15.52094400
21132,200070894,A_i,29.89219200
21132,200070894,C,545.75
21132,200070894,C_t,22.00
21132,200070894,F_c,54.75
21132,200070894,F_f,417.50
21132,200070894,F_m,17.25
21132,200070894,P_a,1.25
21132,200070894,P_h,15.00
21132,200070894,P_m,1.50
21133,200070894,A_a,3.71287500
21133,200070894,A_h,4.64109375
21133,200070894,A_i,22.89603125
21133,200070894,C,85.75
21133,200070894,C_t,1.50
21133,200070894,C_ve,0.0000000000000000000000
21133,200070894,C_vi,182.2500000000000000000000
21133,200070894,F_c,21.75
21133,200070894,F_f,394.00
21133,200070894,F_m,34.50
21133,200070894,H_a,0.25
21133,200070894,P_a,4.25
21133,200070894,P_h,1.25
21133,200070894,P_m,2.25
21134,242101434,A_a,2.19722100
21134,242101434,A_h,11.38567200
21134,242101434,A_i,26.16706725
21134,242101434,C,409.00
21134,242101434,C_t,115.25
21134,242101434,C_ve,0.550
21134,242101434,C_vi,0.200
21134,242101434,F_c,40.75
21134,242101434,F_f,835.00
21134,242101434,F_m,103.75
21134,242101434,F_p,0.50
21134,242101434,H_a,5.25
21134,242101434,P_a,1.50
21134,242101434,P_h,43.00
21134,242101434,P_m,0.75
21135,200072825,A_a,2.02346700
21135,200072825,A_h,23.60739975
21135,200072825,A_i,24.61913325
21135,200072825,C,794.25
21135,200072825,C_t,102.25
21135,200072825,F_c,2.25
21135,200072825,F_f,226.00
21135,200072825,F_m,38.75
21135,200072825,F_p,4.00
21135,200072825,H_a,3.75
21135,200072825,P_h,110.50
21135,200072825,P_m,0.50
21136,200039063,A_a,0.00000000
21136,200039063,A_h,3.01723750
21136,200039063,A_i,9.48276250
21136,200039063,C,252.50
21136,200039063,C_t,90.50
21136,200039063,F_c,6.50
21136,200039063,F_f,166.50
21136,200039063,F_m,20.00
21136,200039063,P_a,0.25
21136,200039063,P_h,167.00
21137,242101491,A_a,1.10768400
21137,242101491,A_h,7.47693000
21137,242101491,A_i,9.41538600
21137,242101491,C,133.50
21137,242101491,C_t,7.50
21137,242101491,F_f,72.00
21137,242101491,F_m,3.00
21137,242101491,P_h,252.50
21138,200070902,A_a,7.72278000
21138,200070902,A_h,51.91420000
